emp_no,first_name,last_name,birth_date,from_date,to_date,title
469867,Hein,Jonsson,1965-01-23,1985-02-12,9999-01-01,Senior Staff
469871,Caolyn,Hinsberger,1964-06-14,1988-12-28,9999-01-01,Senior Staff
469872,Eric,Stranks,1960-07-17,1991-08-06,9999-01-01,Senior Engineer
469888,Susanne,Yeung,1963-11-06,1992-05-04,9999-01-01,Staff
469904,Adit,Picht,1964-02-08,1985-08-11,9999-01-01,Staff
469906,Gudjon,Uchoa,1964-08-08,1988-02-24,9999-01-01,Senior Staff
469908,Chikako,Raczkowsky,1961-08-27,1986-04-11,9999-01-01,Senior Staff
469920,Hitofumi,Pietracaprina,1962-06-09,1987-07-02,9999-01-01,Technique Leader
469926,Poornachandra,Hitomi,1961-04-20,1985-10-02,9999-01-01,Senior Engineer
469933,Christoper,Rusterholz,1960-11-18,1991-08-07,9999-01-01,Technique Leader
469948,Wuxu,Spinelli,1961-11-02,1988-04-21,9999-01-01,Staff
469956,Shiv,Etalle,1962-11-19,1991-05-03,9999-01-01,Staff
469957,Junichi,Munro,1963-07-04,1988-01-09,9999-01-01,Staff
469967,Gift,Bodoff,1964-11-01,1987-07-09,9999-01-01,Senior Staff
469968,Sachin,Kaminger,1963-03-12,1989-09-01,9999-01-01,Engineer
469980,Shiv,Kropp,1963-09-22,1990-05-21,9999-01-01,Senior Staff
469997,Munehiro,Cummings,1961-04-21,1988-05-30,9999-01-01,Senior Engineer
469999,Mihalis,Setlzner,1964-11-12,1986-03-13,9999-01-01,Assistant Engineer
470006,Sanjit,Bardell,1963-05-29,1989-07-23,9999-01-01,Senior Engineer
470008,Domenico,Peyn,1962-11-28,1990-07-16,9999-01-01,Senior Engineer
470011,Tzu,Decleir,1964-01-17,1990-08-23,9999-01-01,Senior Staff
470012,Khosrow,Lowrie,1961-09-16,1990-02-19,9999-01-01,Staff
470019,Kensei,Negoita,1961-08-26,1988-10-06,9999-01-01,Senior Staff
470021,Shem,Frezza,1960-10-18,1986-08-30,9999-01-01,Senior Staff
470035,Lucien,Koyama,1962-04-02,1989-12-30,9999-01-01,Engineer
470045,Ulises,Bresenham,1964-05-11,1986-08-13,9999-01-01,Senior Engineer
470054,Gianluca,Bellmore,1963-05-20,1990-02-13,9999-01-01,Senior Staff
470066,Ortrun,Magalhaes,1961-10-15,1988-08-08,9999-01-01,Engineer
470069,Khatoun,Monkewich,1960-03-14,1992-01-22,9999-01-01,Senior Engineer
470073,Cedric,Ventosa,1960-12-26,1991-05-10,9999-01-01,Senior Staff
470076,Gladys,Backhouse,1960-01-02,1992-02-19,9999-01-01,Staff
470083,Zhonghua,Puoti,1960-09-29,1992-03-21,9999-01-01,Senior Engineer
470087,Chrisa,Rossi,1960-07-01,1991-02-26,9999-01-01,Engineer
470094,Khatoun,Badache,1964-09-09,1989-07-16,9999-01-01,Senior Engineer
470099,Xiping,Lueh,1963-11-21,1989-05-18,9999-01-01,Staff
470103,Guangming,Peng,1961-06-09,1991-05-05,9999-01-01,Senior Staff
470105,Shuichi,Sichman,1962-02-21,1990-08-14,9999-01-01,Staff
470107,Katsuo,Rijsenbrij,1964-07-19,1990-07-31,9999-01-01,Staff
470111,Atilio,Rodier,1961-11-19,1987-07-30,9999-01-01,Senior Engineer
470115,Dinkar,Raney,1963-10-17,1991-07-05,9999-01-01,Staff
470125,Roded,Schmittgen,1961-04-10,1992-04-18,9999-01-01,Engineer
470133,Yongmin,Maccarone,1964-01-01,1990-07-23,9999-01-01,Senior Staff
470140,Eldridge,Diderrich,1963-08-19,1986-05-16,9999-01-01,Technique Leader
470142,Duro,Zultner,1961-09-24,1988-08-07,9999-01-01,Technique Leader
470147,Wonhee,Eickenmeyer,1961-08-29,1989-06-05,9999-01-01,Staff
470152,Houman,Ritzmann,1964-12-05,1990-04-28,9999-01-01,Senior Staff
470172,Hugo,Tibblin,1962-03-09,1992-07-18,9999-01-01,Engineer
470176,Richard,Lubachevsky,1960-08-26,1985-04-21,9999-01-01,Staff
470188,Parto,Callaway,1962-11-12,1988-12-09,9999-01-01,Staff
470189,Kokou,Stassinopoulos,1963-02-25,1990-07-05,9999-01-01,Senior Engineer
470190,Gritta,Rossi,1962-09-02,1986-04-07,9999-01-01,Senior Engineer
470192,Nalini,Syrotiuk,1963-03-23,1991-12-21,9999-01-01,Senior Staff
470203,Renee,Ellozy,1960-10-11,1989-08-31,9999-01-01,Senior Staff
470204,Kyoichi,Anguita,1963-01-14,1987-09-22,9999-01-01,Engineer
470207,Remko,Ranka,1962-12-23,1986-09-21,9999-01-01,Staff
470208,Arlette,Leslie,1960-11-17,1988-10-08,9999-01-01,Senior Engineer
470211,Remco,Schiper,1964-09-09,1991-08-24,9999-01-01,Engineer
470223,Zhiguo,Furedi,1964-03-07,1992-03-24,9999-01-01,Senior Staff
470239,Vivian,Itzigehl,1962-12-18,1992-06-13,9999-01-01,Senior Engineer
470242,Uta,Radivojevic,1961-01-23,1987-06-05,9999-01-01,Technique Leader
470243,Vidya,Rattan,1964-10-20,1990-03-15,9999-01-01,Senior Staff
470249,Radhakrishnan,Driscoll,1960-06-24,1991-03-20,9999-01-01,Staff
470250,Alexius,Pauthner,1963-08-22,1985-11-25,9999-01-01,Technique Leader
470256,Taisook,Awdeh,1960-04-05,1987-08-01,9999-01-01,Technique Leader
470265,Guttorm,Delgrossi,1961-09-22,1990-11-08,9999-01-01,Senior Staff
470268,Zissis,Gide,1962-09-06,1986-07-11,9999-01-01,Senior Engineer
470271,Adly,Serre,1961-03-25,1991-08-20,9999-01-01,Senior Engineer
470273,Yurij,Figueira,1961-07-26,1990-04-29,9999-01-01,Engineer
470291,Murthy,Ramalingam,1961-03-08,1988-11-06,9999-01-01,Engineer
470296,Shirish,Ratnaker,1961-09-23,1987-09-22,9999-01-01,Senior Engineer
470306,Diederik,Rullman,1963-01-07,1987-04-27,9999-01-01,Senior Engineer
470315,Candido,Theuretzbacher,1961-10-13,1986-09-21,9999-01-01,Technique Leader
470316,Francesca,Ranum,1963-02-15,1991-09-01,9999-01-01,Senior Staff
470320,Sajjan,Litvinov,1961-11-15,1986-05-25,9999-01-01,Senior Engineer
470335,Zita,Broder,1961-05-25,1990-03-17,9999-01-01,Senior Engineer
470349,Vasiliy,Curless,1961-08-18,1991-11-20,9999-01-01,Senior Staff
470351,Nakhoon,Stamatiou,1961-02-06,1986-06-03,9999-01-01,Staff
470352,Aruna,DiGiano,1964-11-24,1989-03-12,9999-01-01,Staff
470367,Jiakeng,Brookman,1963-04-04,1991-10-17,9999-01-01,Senior Engineer
470381,Jaihie,Keustermans,1961-03-20,1990-06-05,9999-01-01,Staff
470383,Yannis,Onuegbe,1961-09-28,1988-07-06,9999-01-01,Senior Engineer
470389,Cathie,Spell,1964-07-22,1989-07-18,9999-01-01,Engineer
470404,Kasturi,Kusalik,1961-04-16,1986-11-04,9999-01-01,Senior Staff
470420,Arco,Schicker,1964-10-16,1991-12-16,9999-01-01,Senior Staff
470424,Zhenbing,Krone,1963-06-11,1986-09-12,9999-01-01,Senior Staff
470433,Abdelghani,Ecklund,1964-08-17,1989-04-11,9999-01-01,Senior Engineer
470439,Shunichi,Gajiwala,1960-05-13,1990-01-07,9999-01-01,Staff
470441,Adit,Kaelbling,1961-04-10,1988-07-23,9999-01-01,Senior Engineer
470456,Reuven,Oehlmann,1965-01-13,1986-03-29,9999-01-01,Staff
470461,Shuho,Aloia,1960-07-16,1989-05-09,9999-01-01,Senior Staff
470462,Candida,Copas,1963-11-30,1989-10-27,9999-01-01,Engineer
470469,Cullen,Flowers,1964-08-03,1989-04-02,9999-01-01,Senior Staff
470472,Zhiguo,Staudhammer,1965-02-01,1985-12-03,9999-01-01,Senior Engineer
470476,Guiseppe,Choobineh,1962-02-06,1991-11-21,9999-01-01,Senior Engineer
470483,Samphel,Schwaller,1963-02-10,1987-01-26,9999-01-01,Engineer
470484,Gopalakrishnan,Koblick,1962-03-08,1987-04-28,9999-01-01,Senior Engineer
470520,Sham,McFarlan,1963-12-04,1991-09-06,9999-01-01,Staff
470524,Jinya,Angelov,1961-05-16,1987-08-03,9999-01-01,Staff
470539,Alassane,Chaudhury,1961-11-08,1988-09-16,9999-01-01,Engineer
470541,Jackson,Solares,1963-03-14,1988-12-15,9999-01-01,Senior Staff
470552,Toshimori,Suri,1960-10-26,1989-06-12,9999-01-01,Senior Engineer
470553,Lillian,Servieres,1964-11-02,1988-07-09,9999-01-01,Engineer
470555,Shmuel,Prenel,1960-09-09,1988-08-24,9999-01-01,Staff
470559,Mart,Anger,1962-03-19,1986-11-11,9999-01-01,Senior Engineer
470562,Arvind,Minakawa,1962-09-13,1991-12-31,9999-01-01,Senior Staff
470569,Felicidad,Wixon,1960-02-25,1988-02-17,9999-01-01,Senior Engineer
470583,Berhard,Brookner,1962-11-14,1989-07-09,9999-01-01,Staff
470587,Jinya,Lambe,1964-02-07,1990-01-07,9999-01-01,Engineer
470593,Teunis,Mitsuhashi,1960-01-02,1985-09-20,9999-01-01,Senior Engineer
470598,Keung,Compeau,1960-02-07,1987-07-26,9999-01-01,Staff
470599,Shaleah,Perelgut,1962-06-18,1987-04-20,9999-01-01,Senior Staff
470606,Vivian,Perin,1964-01-26,1985-08-22,9999-01-01,Technique Leader
470607,Susumu,Henders,1962-12-18,1991-12-10,9999-01-01,Staff
470632,Kwun,Tchuente,1962-01-30,1991-02-19,9999-01-01,Staff
470637,Mani,Usery,1961-05-14,1990-01-15,9999-01-01,Senior Staff
470641,Tsz,Broomell,1963-07-01,1987-02-28,9999-01-01,Senior Staff
470652,Ayonca,Giveon,1960-07-12,1991-04-20,9999-01-01,Technique Leader
470668,Tooru,Burnard,1963-02-03,1989-03-30,9999-01-01,Senior Staff
470690,Byong,Gide,1964-10-16,1990-02-12,9999-01-01,Senior Engineer
470694,Yongmin,Zizka,1962-11-22,1986-05-26,9999-01-01,Senior Staff
470706,Pranay,Tyugu,1960-04-14,1987-12-07,9999-01-01,Senior Engineer
470712,Fox,Erva,1961-08-05,1986-05-06,9999-01-01,Engineer
470722,Werner,Bultermann,1960-11-04,1992-06-22,9999-01-01,Engineer
470727,Shahid,Nitsche,1962-04-01,1990-08-25,9999-01-01,Staff
470733,Satyanarayana,Randt,1963-09-19,1985-10-17,9999-01-01,Staff
470743,Tesuro,Cairo,1963-07-04,1992-07-11,9999-01-01,Staff
470748,Tesuya,Alameldin,1964-01-31,1986-09-26,9999-01-01,Senior Engineer
470753,Hironoby,Zedlitz,1960-07-06,1988-07-14,9999-01-01,Engineer
470754,Supot,Lyonns,1964-03-25,1991-06-28,9999-01-01,Senior Staff
470765,Bartek,Terkki,1962-07-05,1986-09-08,9999-01-01,Staff
470766,Tiina,Stamatiou,1960-10-29,1987-09-13,9999-01-01,Senior Staff
470772,Wilmer,Gecsei,1963-03-22,1990-07-19,9999-01-01,Engineer
470776,Lucian,Smailagic,1963-02-06,1990-01-18,9999-01-01,Senior Engineer
470778,Demos,Flexer,1963-07-20,1990-12-02,9999-01-01,Senior Engineer
470779,Tru,Segond,1960-11-06,1986-01-31,9999-01-01,Senior Staff
470787,Dines,Dahlbom,1963-10-14,1987-12-24,9999-01-01,Senior Engineer
470797,Ronghao,Miara,1964-06-28,1987-12-04,9999-01-01,Senior Staff
470799,Harngdar,Bauknecht,1963-12-08,1991-09-27,9999-01-01,Staff
470803,Herbert,Neiman,1963-01-01,1990-06-05,9999-01-01,Technique Leader
470811,Fusako,Bage,1964-12-09,1991-04-22,9999-01-01,Senior Staff
470812,Honglan,Sommen,1962-09-30,1989-11-23,9999-01-01,Senior Staff
470817,Jamaludin,Ferriere,1960-05-07,1991-04-11,9999-01-01,Senior Staff
470820,Rimon,Heinisuo,1963-01-06,1988-02-09,9999-01-01,Engineer
470823,Ashish,Ghalwash,1962-09-19,1991-01-08,9999-01-01,Senior Engineer
470844,Hyuckchul,Iisaka,1962-11-26,1990-08-13,9999-01-01,Senior Engineer
470851,Luigi,Erni,1964-09-22,1988-05-17,9999-01-01,Technique Leader
470853,Uma,Marshall,1960-09-03,1985-07-06,9999-01-01,Staff
470854,Shigeo,Dolinsky,1961-03-27,1987-05-19,9999-01-01,Senior Staff
470856,Menkae,Argence,1964-03-16,1992-07-02,9999-01-01,Engineer
470862,Muneo,Trogemann,1961-11-03,1991-07-30,9999-01-01,Staff
470868,Gererd,Bratten,1964-10-07,1989-09-06,9999-01-01,Technique Leader
470877,Georg,Beausoleil,1960-10-25,1989-02-24,9999-01-01,Senior Engineer
470888,Froduald,Kading,1962-03-29,1985-08-07,9999-01-01,Engineer
470906,Jacqueline,Botman,1961-08-24,1987-12-10,9999-01-01,Senior Engineer
470908,Fabrizio,Terekhov,1961-06-17,1991-12-30,9999-01-01,Staff
470915,Heon,Sudkamp,1964-05-30,1987-07-23,9999-01-01,Senior Staff
470919,Gill,Koblick,1963-01-28,1990-06-01,9999-01-01,Staff
470923,Moie,Tzvieli,1964-08-20,1987-11-07,9999-01-01,Senior Engineer
470943,Odoardo,Jeansoulin,1963-10-12,1990-07-10,9999-01-01,Senior Staff
470946,Mats,Zaumen,1962-12-21,1988-12-08,9999-01-01,Engineer
470956,Eckart,Gilg,1964-08-18,1988-04-28,9999-01-01,Senior Staff
470957,Vishwani,Setlzner,1960-01-06,1990-11-15,9999-01-01,Engineer
470961,Piyawadee,Rosin,1964-04-02,1985-08-30,9999-01-01,Senior Engineer
470977,Hironoby,Steinauer,1961-04-27,1991-07-31,9999-01-01,Senior Engineer
470980,Weiye,Khalid,1961-01-20,1986-08-04,9999-01-01,Engineer
470981,Mona,Crouzet,1963-01-06,1987-04-01,9999-01-01,Senior Staff
470983,Heekeun,Conde,1960-03-25,1985-06-17,9999-01-01,Staff
470986,Nidapan,Cochrane,1963-05-14,1991-04-25,9999-01-01,Senior Engineer
470988,Freyja,Zeidenstein,1963-11-12,1988-08-22,9999-01-01,Senior Staff
470992,Nevin,Pero,1961-04-12,1986-05-23,9999-01-01,Assistant Engineer
470994,Chrisa,Irland,1962-04-08,1990-09-23,9999-01-01,Staff
470995,Ger,Kavanagh,1960-01-28,1990-09-09,9999-01-01,Senior Engineer
471006,Subhash,Hasenauer,1960-10-12,1991-10-21,9999-01-01,Engineer
471009,JiYoung,Jahnichen,1961-01-25,1985-12-03,9999-01-01,Staff
471014,Spyrose,Lorcy,1961-01-11,1987-02-17,9999-01-01,Technique Leader
471015,Rafail,Kolinko,1962-01-08,1990-08-22,9999-01-01,Engineer
471032,Sreenivas,Nivat,1963-07-24,1992-01-04,9999-01-01,Engineer
471040,Kyoichi,Luby,1961-10-05,1989-02-18,9999-01-01,Staff
471046,Rasikan,Shigei,1961-09-14,1992-02-26,9999-01-01,Staff
471058,Shooichi,Herbst,1962-11-13,1991-05-10,9999-01-01,Senior Staff
471059,Froduald,Gihr,1960-11-04,1989-05-19,9999-01-01,Senior Engineer
471062,Odoardo,Haldar,1962-01-16,1991-01-17,9999-01-01,Senior Staff
471067,Maris,Denny,1961-07-10,1992-06-06,9999-01-01,Senior Staff
471068,Feipei,Birnbaum,1960-03-16,1988-09-24,9999-01-01,Senior Staff
471076,Genta,Schrooten,1961-04-21,1989-01-24,9999-01-01,Engineer
471083,Chandrasekaran,Suppi,1960-11-25,1988-09-21,9999-01-01,Senior Staff
471104,Kolar,DuBourdieux,1963-12-12,1988-07-12,9999-01-01,Assistant Engineer
471126,Xinyu,Trystram,1963-02-26,1987-02-11,9999-01-01,Senior Engineer
471138,Leni,Kambil,1960-03-07,1985-12-27,9999-01-01,Senior Engineer
471149,Youssef,Chleq,1962-08-06,1987-01-04,9999-01-01,Staff
471158,Wayne,Choobineh,1963-12-23,1989-04-06,9999-01-01,Senior Engineer
471168,Berto,Gunderson,1961-10-13,1987-12-10,9999-01-01,Senior Staff
471171,Aiichiro,Guerreiro,1963-05-10,1991-04-25,9999-01-01,Senior Engineer
471177,Constantijn,Servi,1964-09-21,1992-04-04,9999-01-01,Senior Engineer
471178,Terresa,Mitchem,1962-05-16,1985-10-13,9999-01-01,Engineer
471185,Ziya,Luck,1960-11-09,1988-01-07,9999-01-01,Senior Engineer
471188,Filipp,Sommen,1961-02-16,1985-07-26,9999-01-01,Assistant Engineer
471191,Zissis,Poulakidas,1964-10-01,1985-08-09,9999-01-01,Staff
471193,Khoa,Erni,1960-04-19,1991-05-25,9999-01-01,Staff
471196,Khun,Skrikant,1960-12-30,1992-05-25,9999-01-01,Senior Engineer
471197,Eckart,Farrar,1962-06-05,1985-09-11,9999-01-01,Senior Engineer
471213,Kenroku,Zwicker,1962-05-28,1989-02-16,9999-01-01,Senior Engineer
471232,Giao,Schiettecatte,1960-06-10,1989-04-02,9999-01-01,Senior Engineer
471237,Dmitry,Keustermans,1964-05-22,1991-04-12,9999-01-01,Assistant Engineer
471256,Qingxiang,Roisin,1962-10-27,1992-02-14,9999-01-01,Senior Staff
471279,Frederique,Setia,1961-11-05,1987-03-14,9999-01-01,Technique Leader
471283,Kamakshi,Erie,1963-11-09,1985-10-25,9999-01-01,Senior Engineer
471286,Radhakrishnan,Fairtlough,1963-12-01,1988-08-20,9999-01-01,Senior Staff
471290,Jahangir,Pramanik,1962-12-20,1986-04-14,9999-01-01,Engineer
471307,Marsha,Pagter,1961-11-06,1990-02-27,9999-01-01,Senior Engineer
471312,Anestis,Siprelle,1964-01-22,1989-09-19,9999-01-01,Staff
471314,Subhash,Wolniewicz,1961-01-01,1989-05-18,9999-01-01,Senior Engineer
471324,Sorina,Kugler,1964-11-23,1985-04-17,9999-01-01,Senior Staff
471326,Jovan,Wissmann,1963-09-16,1987-08-31,9999-01-01,Senior Staff
471338,Kellie,Angot,1960-03-26,1991-03-18,9999-01-01,Staff
471340,Persi,Pargas,1963-11-24,1991-02-26,9999-01-01,Senior Engineer
471345,Renny,Bonifati,1963-04-02,1992-05-17,9999-01-01,Senior Staff
471352,Nikolaos,Lorin,1960-01-31,1988-02-10,9999-01-01,Staff
471356,Terresa,Cummings,1962-10-02,1990-06-28,9999-01-01,Senior Staff
471362,Urs,Belinskaya,1964-10-19,1986-10-02,9999-01-01,Staff
471373,Tokuyasu,Crelier,1963-08-13,1987-08-01,9999-01-01,Senior Staff
471378,Sajjad,Oehlmann,1963-09-19,1991-05-26,9999-01-01,Senior Staff
471392,Eric,Rousseau,1962-04-26,1987-11-21,9999-01-01,Senior Staff
471394,Sukumar,Awdeh,1962-10-23,1989-08-13,9999-01-01,Staff
471415,Denny,Majewski,1963-02-19,1986-10-19,9999-01-01,Staff
471423,Aris,Iivonen,1963-03-02,1988-08-16,9999-01-01,Senior Staff
471441,Mizuhito,Wendorf,1963-10-14,1988-01-17,9999-01-01,Senior Engineer
471452,Navin,Calkin,1960-02-01,1991-07-03,9999-01-01,Staff
471458,Oscar,Merle,1960-02-13,1986-08-09,9999-01-01,Senior Engineer
471465,Hirochika,Budinsky,1960-07-15,1989-05-04,9999-01-01,Senior Engineer
471471,Greger,Morton,1961-01-04,1991-04-01,9999-01-01,Senior Engineer
471478,Denis,Fraisse,1961-01-03,1989-08-31,9999-01-01,Senior Staff
471480,Kiyotoshi,Iisaku,1964-03-11,1986-06-10,9999-01-01,Senior Staff
471490,Yongmao,Bisiani,1960-09-18,1985-02-14,9999-01-01,Senior Staff
471492,Xuejia,Deville,1962-03-30,1991-02-15,9999-01-01,Engineer
471495,Mary,Dymetman,1960-09-24,1988-06-09,9999-01-01,Senior Staff
471497,Arvin,Perl,1962-07-15,1987-06-25,9999-01-01,Senior Engineer
471500,Arto,Narlikar,1963-12-28,1988-09-28,9999-01-01,Senior Engineer
471506,Paraskevi,Tiemann,1961-01-12,1989-11-22,9999-01-01,Senior Staff
471509,Lijie,Nourani,1960-02-08,1988-02-09,9999-01-01,Senior Engineer
471514,Zeydy,Kamber,1961-02-13,1986-06-02,9999-01-01,Staff
471519,Moni,Ashish,1961-07-07,1990-08-01,9999-01-01,Senior Engineer
471520,Kirk,Panienski,1963-03-27,1985-07-08,9999-01-01,Staff
471534,Kannan,Samarati,1961-08-30,1992-04-27,9999-01-01,Senior Engineer
471538,Boaz,Isaac,1964-07-30,1989-04-01,9999-01-01,Senior Engineer
471555,Petter,Angel,1962-09-29,1985-08-12,9999-01-01,Senior Staff
471556,Kitty,Farrag,1960-05-24,1992-01-28,9999-01-01,Engineer
471561,Alper,Rattan,1963-06-09,1992-05-29,9999-01-01,Senior Staff
471573,Karlis,Ladret,1961-12-27,1985-08-03,9999-01-01,Engineer
471574,Kwun,Calkin,1961-07-14,1988-07-10,9999-01-01,Senior Engineer
471581,Zijian,Rohrbach,1962-12-09,1985-03-24,9999-01-01,Staff
471597,Alenka,Leijenhorst,1960-10-13,1989-08-02,9999-01-01,Engineer
471609,Leen,Isaak,1960-05-02,1987-02-13,9999-01-01,Staff
471611,Hugo,Whitcomb,1964-01-17,1991-05-04,9999-01-01,Senior Staff
471612,Bernardo,Fortenbacher,1962-03-20,1986-10-27,9999-01-01,Senior Staff
471623,Duro,Demizu,1963-10-26,1987-05-28,9999-01-01,Engineer
471649,Giap,Ranft,1962-04-01,1986-12-16,9999-01-01,Senior Engineer
471650,Sanjoy,Kriebel,1963-01-28,1987-04-26,9999-01-01,Senior Engineer
471651,Shigehito,Rousseau,1963-08-26,1991-03-24,9999-01-01,Senior Staff
471655,Xuejia,Trogemann,1961-09-16,1987-10-29,9999-01-01,Technique Leader
471656,Bernice,Pews,1963-01-04,1987-05-04,9999-01-01,Senior Engineer
471658,Monique,Chaudhuri,1962-01-10,1985-11-07,9999-01-01,Senior Engineer
471659,Subir,Hmelo,1963-05-28,1989-07-05,9999-01-01,Staff
471663,Martien,Flanders,1960-11-03,1992-07-15,9999-01-01,Staff
471680,Zine,Berstel,1964-11-20,1990-10-26,9999-01-01,Senior Engineer
471684,Bouchung,Decleir,1964-08-19,1991-11-30,9999-01-01,Senior Staff
471688,Douadi,Kitsuregawa,1964-12-10,1992-04-01,9999-01-01,Senior Engineer
471690,Satyanarayana,Peral,1960-11-06,1992-03-17,9999-01-01,Senior Engineer
471691,Berthier,Reinhart,1963-10-15,1992-02-13,9999-01-01,Senior Staff
471693,Xinan,Simmel,1960-05-22,1986-12-05,9999-01-01,Senior Engineer
471696,Yuqun,Dahlbom,1964-06-14,1992-04-15,9999-01-01,Staff
471702,Brendon,Schurmann,1960-01-07,1992-01-09,9999-01-01,Senior Staff
471717,Boriana,Stentiford,1960-10-16,1985-12-07,9999-01-01,Senior Engineer
471734,Irene,Hemaspaandra,1961-04-25,1988-07-01,9999-01-01,Senior Engineer
471741,Udi,Fioravanti,1960-11-19,1990-07-17,9999-01-01,Senior Engineer
471760,Lansing,Denti,1963-09-24,1988-06-24,9999-01-01,Staff
471763,Maja,Cools,1961-07-23,1992-03-06,9999-01-01,Staff
471769,Yifei,Dredge,1963-07-08,1985-05-12,9999-01-01,Technique Leader
471785,Siddarth,Bierman,1960-10-01,1985-10-07,9999-01-01,Senior Staff
471787,Shuji,Schlenzig,1962-06-16,1988-08-20,9999-01-01,Assistant Engineer
471794,Denny,Wegerle,1963-07-05,1992-05-27,9999-01-01,Senior Staff
471797,Aiman,Smeets,1960-01-29,1990-08-02,9999-01-01,Staff
471798,Armond,Kornatzky,1962-11-01,1989-01-14,9999-01-01,Staff
471819,Basil,Velardi,1962-12-06,1989-04-20,9999-01-01,Staff
471832,Kiyotoshi,Schwartzburd,1962-08-02,1985-06-20,9999-01-01,Staff
471842,Tadanori,Farrow,1961-01-10,1988-04-24,9999-01-01,Senior Engineer
471844,Erzsebet,Holburn,1964-05-03,1988-04-12,9999-01-01,Staff
471850,Tua,Peris,1961-11-30,1986-08-05,9999-01-01,Senior Engineer
471869,Foong,Figueira,1961-04-05,1985-12-07,9999-01-01,Staff
471873,Uzi,Assaf,1960-11-17,1989-01-10,9999-01-01,Senior Engineer
471876,Junichi,Jervis,1962-04-13,1992-01-30,9999-01-01,Senior Staff
471878,Nathalie,Baby,1963-12-13,1988-12-07,9999-01-01,Engineer
471879,Neven,Jansch,1962-08-10,1988-03-08,9999-01-01,Assistant Engineer
471881,Ger,Pusterhofer,1963-04-23,1991-10-21,9999-01-01,Senior Engineer
471883,Arunas,Gewali,1962-01-28,1992-01-11,9999-01-01,Senior Engineer
471885,Yoshimitsu,Swift,1964-08-24,1985-12-05,9999-01-01,Senior Staff
471902,Demos,Khasidashvili,1964-03-19,1990-12-01,9999-01-01,Staff
471903,Yishay,Auyong,1964-03-28,1991-02-15,9999-01-01,Senior Engineer
471906,Elgin,Beutelspacher,1963-08-02,1988-09-23,9999-01-01,Engineer
471909,Nigel,Decaestecker,1963-10-01,1990-05-01,9999-01-01,Senior Engineer
471911,Arun,Zaccaria,1965-01-14,1990-05-31,9999-01-01,Assistant Engineer
471925,Hercules,Rikino,1961-04-01,1990-10-13,9999-01-01,Senior Staff
471928,Khaled,Vendrig,1962-10-28,1986-01-07,9999-01-01,Senior Engineer
471930,Sushant,Kropp,1961-06-30,1988-05-06,9999-01-01,Senior Staff
471935,Martine,Harbusch,1961-06-11,1989-09-28,9999-01-01,Engineer
471946,Arto,Gecseg,1963-07-25,1989-01-09,9999-01-01,Senior Engineer
471956,Takanari,Kropp,1961-08-08,1990-05-15,9999-01-01,Engineer
471973,Divine,Anido,1960-05-03,1989-06-01,9999-01-01,Senior Staff
471977,Kenroku,Conry,1961-09-17,1988-03-31,9999-01-01,Engineer
471978,Margo,Taubenfeld,1963-12-18,1989-02-28,9999-01-01,Staff
471980,Satosi,Ariola,1963-11-19,1992-03-27,9999-01-01,Senior Engineer
472001,Leah,Baik,1962-05-24,1985-07-28,9999-01-01,Senior Staff
472027,Niteen,Peck,1961-10-08,1991-10-01,9999-01-01,Engineer
472029,Froduald,Azadmanesh,1964-05-15,1989-07-30,9999-01-01,Senior Staff
472032,Woody,Genther,1962-12-31,1986-09-25,9999-01-01,Staff
472036,Srinidhi,Oxman,1960-10-24,1987-04-21,9999-01-01,Assistant Engineer
472045,Christ,Serre,1964-12-06,1987-10-19,9999-01-01,Senior Staff
472050,Boutros,Michaels,1964-06-08,1989-12-13,9999-01-01,Engineer
472054,Changho,Sommer,1963-06-21,1985-12-20,9999-01-01,Engineer
472061,Mabhin,Schrift,1963-07-30,1992-03-01,9999-01-01,Senior Staff
472065,Constantino,Brookman,1962-08-24,1989-09-19,9999-01-01,Engineer
472089,Christ,Taubenfeld,1960-01-13,1990-02-18,9999-01-01,Engineer
472090,Yongmao,Masamoto,1960-05-03,1991-06-03,9999-01-01,Senior Engineer
472100,DAIDA,Petereit,1960-02-29,1992-04-22,9999-01-01,Engineer
472105,Gurbir,Dolinsky,1960-03-05,1989-02-24,9999-01-01,Engineer
472106,Heeju,Redmiles,1964-02-18,1987-05-09,9999-01-01,Staff
472109,Girolamo,Khasidashvili,1963-05-06,1987-02-21,9999-01-01,Staff
472112,Jiafu,Bennis,1964-11-08,1985-05-01,9999-01-01,Staff
472122,Temple,Barreiro,1962-11-13,1990-01-19,9999-01-01,Technique Leader
472125,Saniya,Sury,1960-04-24,1991-11-08,9999-01-01,Technique Leader
